pressure,kind,gamma,time
0.6660986412433642,lap,step,1000000
0.6324077855607424,lap,step,1000000
0.6021243228885069,lap,step,1000000
0.5751062474916306,lap,step,1000000
0.5511141099824997,lap,step,1000000
0.5298679939797761,lap,step,1000000
0.511080162067838,lap,step,1000000
0.4944731402364209,lap,step,1000000
0.4797890565302314,lap,step,1000000
0.4667937584911428,lap,step,1000000
0.4552778681758838,lap,step,1000000
0.44505610242650206,lap,step,1000000
0.4359656735404478,lap,step,1000000
0.4278642647929161,lap,step,1000000
0.42062787287929027,lap,step,1000000
0.41414868988062636,lap,step,1000000
0.40833311056900357,lap,step,1000000
0.40309992004551987,lap,step,1000000
0.39837866583048515,lap,step,1000000
0.3941082138086252,lap,step,1000000
0.3902354930425034,lap,step,1000000
0.3867143986440844,lap,step,1000000
0.3835048319007299,lap,step,1000000
0.3805718860077292,lap,step,1000000
0.3778851343200387,lap,step,1000000
0.3754180171476591,lap,step,1000000
0.3731473232290377,lap,step,1000000
0.37105273437256514,lap,step,1000000
0.369116439525385,lap,step,1000000
0.36732280081138313,lap,step,1000000
0.3656580697753533,lap,step,1000000
0.3641101349742791,lap,step,1000000
0.36266831312858727,lap,step,1000000
0.3613231692342041,lap,step,1000000
0.3600663529329005,lap,step,1000000
0.358890464095559,lap,step,1000000
0.35778893496202,lap,step,1000000
0.3567559282980355,lap,step,1000000
0.3557862459929595,lap,step,1000000
0.3548752529084709,lap,step,1000000
0.35401881396016677,lap,step,1000000
0.35321323008072275,lap,step,1000000
0.352455189659473,lap,step,1000000
0.3517417234679066,lap,step,1000000
0.35107016609771335,lap,step,1000000
0.3504381225450821,lap,step,1000000
0.3498434361272764,lap,step,1000000
0.3492841650052547,lap,step,1000000
0.3487585552780885,lap,step,1000000
0.34826502609097076,lap,step,1000000
0.3478021438875558,lap,step,1000000
0.34736862116698575,lap,step,1000000
0.3469632795057258,lap,step,1000000
0.34658505881607843,lap,step,1000000
0.3462329969288511,lap,step,1000000
0.3459062182073289,lap,step,1000000
0.3456039297339082,lap,step,1000000
0.34532541041129505,lap,step,1000000
0.3450700052014497,lap,step,1000000
0.3448371191749864,lap,step,1000000
0.34462621342624905,lap,step,1000000
0.3444367951890577,lap,step,1000000
0.3442684204119608,lap,step,1000000
0.3441206856594654,lap,step,1000000
0.343993225255506,lap,step,1000000
0.34388570925677797,lap,step,1000000
0.34379783954945964,lap,step,1000000
0.34372934917061926,lap,step,1000000
0.34367999851307474,lap,step,1000000
1.8351753642288173,lap,step,100000000
1.8383333210087969,lap,step,100000000
1.8415268074575835,lap,step,100000000
1.84475665021224,lap,step,100000000
1.8480237103400798,lap,step,100000000
1.8513288779974035,lap,step,100000000
1.8546731015683022,lap,step,100000000
1.8580573753296932,lap,step,100000000
1.8614827420879296,lap,step,100000000
1.8649502943014866,lap,step,100000000
1.8684611884462399,lap,step,100000000
1.8720166209421125,lap,step,100000000
1.8756178641580024,lap,step,100000000
1.8792662379667604,lap,step,100000000
1.88296313415632,lap,step,100000000
1.8867100072477285,lap,step,100000000
1.8905083979257498,lap,step,100000000
1.8943599172920997,lap,step,100000000
1.8982662584531695,lap,step,100000000
1.9022292016012727,lap,step,100000000
1.9062506191153334,lap,step,100000000
1.910332495326962,lap,step,100000000
1.9144768992041963,lap,step,100000000
1.9186860115912125,lap,step,100000000
1.9229621474797938,lap,step,100000000
1.9273077300271668,lap,step,100000000
1.9317253235671006,lap,step,100000000
1.936217639506438,lap,step,100000000
1.9407875466917164,lap,step,100000000
1.9454380819884136,lap,step,100000000
1.9501724770662463,lap,step,100000000
1.9549941371714112,lap,step,100000000
1.959906685151914,lap,step,100000000
1.9649139793950283,lap,step,100000000
1.9700201184857136,lap,step,100000000
1.975229462580174,lap,step,100000000
1.98054667265491,lap,step,100000000
1.9859767364013978,lap,step,100000000
1.9915249765350576,lap,step,100000000
1.9971971063439078,lap,step,100000000
2.0029992562290317,lap,step,100000000
2.0089380284373384,lap,step,100000000
2.0150205382728856,lap,step,100000000
2.0212544609052294,lap,step,100000000
2.027648108389446,lap,step,100000000
2.034210497875378,lap,step,100000000
2.0409514247839162,lap,step,100000000
2.0478815636361034,lap,step,100000000
2.0550125733280282,lap,step,100000000
2.0623572230727376,lap,step,100000000
2.0699295330476346,lap,step,100000000
2.0777449544203286,lap,step,100000000
2.0858205454687777,lap,step,100000000
2.0941752180096387,lap,step,100000000
2.1028300021194717,lap,step,100000000
2.111808364674399,lap,step,100000000
2.1211365820654358,lap,step,100000000
2.1308442103961305,lap,step,100000000
2.140964598311289,lap,step,100000000
2.151535561771322,lap,step,100000000
2.162600170851576,lap,step,100000000
2.1742077102736665,lap,step,100000000
2.186414884713333,lap,step,100000000
2.1992872658958404,lap,step,100000000
2.212901146263473,lap,step,100000000
2.2273458379417015,lap,step,100000000
2.2427266167194126,lap,step,100000000
2.2591685031172624,lap,step,100000000
2.276821151672813,lap,step,100000000
2.2958653041502757,lap,step,100000000
2.316521377383875,lap,step,100000000
2.3390610985188602,lap,step,100000000
2.363823551516747,lap,step,100000000
2.3912376706481506,lap,step,100000000
2.4218545644351526,lap,step,100000000
2.4563950477823973,lap,step,100000000
2.4958216263325923,lap,step,100000000
2.5414511701518983,lap,step,100000000
2.5951383003961173,lap,step,100000000
2.659587753290239,lap,step,100000000
2.738915846288447,lap,step,100000000
2.8397227405256174,lap,step,100000000
2.9732571569448387,lap,step,100000000
3.1596076754306273,lap,step,100000000
3.424720769922502,lap,step,100000000
2.872484784279979,lap,step,100000000
-5.3981332891926055,lap,step,100000000
-4.597403802197608,lap,step,100000000
-4.757122904515709,lap,step,100000000
-4.916973339814758,lap,step,100000000
-5.076110886189623,lap,step,100000000
-5.233517116541181,lap,step,100000000
-5.387952375081849,lap,step,100000000
-5.537923700781476,lap,step,100000000
-5.681655227610442,lap,step,100000000
-5.817065501981746,lap,step,100000000
-5.941757714705885,lap,step,100000000
-6.053030087564311,lap,step,100000000
-6.147913941583935,lap,step,100000000
-6.223245497462847,lap,step,100000000
-6.275773534305982,lap,step,100000000
-6.302298637467671,lap,step,100000000
-6.299832143380638,lap,step,100000000
-6.265756707838901,lap,step,100000000
-6.19796881126703,lap,step,100000000
-6.094987842899881,lap,step,100000000
-5.95602415501875,lap,step,100000000
-5.7810036699908345,lap,step,100000000
-5.570544149833808,lap,step,100000000
-5.3258693909183235,lap,step,100000000
-5.0486409474085026,lap,step,100000000
-4.740691610017905,lap,step,100000000
-4.403661171362634,lap,step,100000000
-4.0385523001045245,lap,step,100000000
-3.645228026849135,lap,step,100000000
-3.2218528006030103,lap,step,100000000
-2.7642321004271517,lap,step,100000000
-2.264922620662858,lap,step,100000000
-1.7216059611843062,lap,step,100000000
-42.831600173229944,lap,step,100000000
-19.52788220380332,lap,step,100000000
-14.668699133156577,lap,step,100000000
-12.751085864297984,lap,step,100000000
-11.571140903542066,lap,step,100000000
-10.740315227052326,lap,step,100000000
-10.112540926402536,lap,step,100000000
-9.615733986938405,lap,step,100000000
-9.209058508828816,lap,step,100000000
-8.867318563642234,lap,step,100000000
-8.574021130275057,lap,step,100000000
-8.317885737131107,lap,step,100000000
-8.090929121761674,lap,step,100000000
-7.887343835522165,lap,step,100000000
-7.702807651077059,lap,step,100000000
-7.534040641443687,lap,step,100000000
-7.3785114413808515,lap,step,100000000
-7.234236939823048,lap,step,100000000
-7.099642394550467,lap,step,100000000
-6.973461757682896,lap,step,100000000
-6.85466537968106,lap,step,100000000
-6.742406771909017,lap,step,100000000
-6.6359828740984925,lap,step,100000000
-6.534804042153858,lap,step,100000000
-6.438371120677393,lap,step,100000000
-6.346257808456063,lap,step,100000000
-6.258096905602142,lap,step,100000000
-6.173569576975513,lap,step,100000000
-6.092396829621041,lap,step,100000000
-6.014332785960619,lap,step,100000000
-5.939159262539583,lap,step,100000000
-5.866681428686434,lap,step,100000000
-5.796724289496812,lap,step,100000000
-5.729129799483876,lap,step,100000000
-5.663754533311761,lap,step,100000000
-5.600467716744163,lap,step,100000000
-5.53914962493236,lap,step,100000000
-5.479690258957419,lap,step,100000000
-5.421988211331748,lap,step,100000000
-5.365949684950191,lap,step,100000000
-5.3114877450203295,lap,step,100000000
-5.258521570447834,lap,step,100000000
-5.206975890172181,lap,step,100000000
-5.156780461287195,lap,step,100000000
-5.107869621200518,lap,step,100000000
-5.060181903318416,lap,step,100000000
-5.0136596788008205,lap,step,100000000
-4.968248862573745,lap,step,100000000
-4.923898633409898,lap,step,100000000
-4.880561172056115,lap,step,100000000
-4.838191481926195,lap,step,100000000
-4.796747149090329,lap,step,100000000
-4.756188178743866,lap,step,100000000
1.440081099173748e-5,disj,step,10000
1.4404606985331416e-5,disj,step,10000
1.4419870099683886e-5,disj,step,10000
1.444664964526875e-5,disj,step,10000
1.448503236975393e-5,disj,step,10000
1.4535143048056677e-5,disj,step,10000
1.4597145335014998e-5,disj,step,10000
1.4671242890420713e-5,disj,step,10000
1.4757680789612417e-5,disj,step,10000
1.485674723611833e-5,disj,step,10000
1.4968775596717269e-5,disj,step,10000
1.509414678336631e-5,disj,step,10000
1.5233292011073396e-5,disj,step,10000
1.5386695965795317e-5,disj,step,10000
1.5554900422387496e-5,disj,step,10000
1.5738508358987603e-5,disj,step,10000
1.593818862178502e-5,disj,step,10000
1.615468120254119e-5,disj,step,10000
1.6388803201168193e-5,disj,step,10000
1.6641455556940436e-5,disj,step,10000
1.691363064499946e-5,disj,step,10000
1.720642085028256e-5,disj,step,10000
1.7521028248664903e-5,disj,step,10000
1.785877554617063e-5,disj,step,10000
1.822111845155991e-5,disj,step,10000
1.860965968661637e-5,disj,step,10000
1.902616487256936e-5,disj,step,10000
1.9472580571646296e-5,disj,step,10000
1.9951054810888917e-5,disj,step,10000
2.0463960472784392e-5,disj,step,10000
2.1013922005914562e-5,disj,step,10000
2.1603845991240125e-5,disj,step,10000
2.223695619880391e-5,disj,step,10000
2.2916833889417603e-5,disj,step,10000
2.3647464261119785e-5,disj,step,10000
2.4433290116779004e-5,disj,step,10000
2.5279274044890828e-5,disj,step,10000
2.619097066989204e-5,disj,step,10000
2.717461085358394e-5,disj,step,10000
2.8237200131184564e-5,disj,step,10000
2.938663416428382e-5,disj,step,10000
3.063183461483863e-5,disj,step,10000
3.198290962309422e-5,disj,step,10000
3.345134405259458e-5,disj,step,10000
3.505022590537791e-5,disj,step,10000
3.6794516887450736e-5,disj,step,10000
3.870137712135527e-5,disj,step,10000
4.0790556596769435e-5,disj,step,10000
4.308486930738479e-5,disj,step,10000
4.5610770395227774e-5,disj,step,10000
4.839906235739732e-5,disj,step,10000
5.148576394260457e-5,disj,step,10000
5.491318543907901e-5,disj,step,10000
5.873126756431977e-5,disj,step,10000
6.299925943244075e-5,disj,step,10000
6.778783598859965e-5,disj,step,10000
7.318178959967714e-5,disj,step,10000
7.928347818002702e-5,disj,step,10000
8.621727923720477e-5,disj,step,10000
9.413539442752411e-5,disj,step,10000
0.00010322548610679535,disj,step,10000
0.00011372082673457713,disj,step,10000
0.0001259139363630119,disj,step,10000
0.00014017512453764198,disj,step,10000
0.00015697802448621443,disj,step,10000
0.00017693524763057815,disj,step,10000
0.00020084892795562778,disj,step,10000
0.00022978356957982247,disj,step,10000
0.0002651729650160886,disj,step,10000
0.0003089803004442832,disj,step,10000
0.000363943307861847,disj,step,10000
0.00043395909697794427,disj,step,10000
0.0005247053863719703,disj,step,10000
0.0006446756317354783,disj,step,10000
0.0008069673876972002,disj,step,10000
0.001032503815651157,disj,step,10000
0.0013561269278832453,disj,step,10000
0.0018388078594868207,disj,step,10000
0.0025938780456166576,disj,step,10000
0.003848416243991264,disj,step,10000
0.006103314627634951,disj,step,10000
0.010614158944177141,disj,step,10000
0.02114730531395254,disj,step,10000
0.05255784714935172,disj,step,10000
0.19980135769326313,disj,step,10000
2.510581886193143,disj,step,10000
3.162477607064761,disj,step,10000
0.2239897805621203,disj,step,10000
0.05598751171241111,disj,step,10000
0.022020689918473217,disj,step,10000
0.010916746435946572,disj,step,10000
0.006230109333993782,disj,step,10000
0.003908910197783026,disj,step,10000
0.002625601442284753,disj,step,10000
0.0018566882453140603,disj,step,10000
0.001366795911916689,disj,step,10000
0.0010391711325452278,disj,step,10000
0.0008112967685595599,disj,step,10000
0.000647579266244314,disj,step,10000
0.0005267074347107023,disj,step,10000
0.0004353729908178908,disj,step,10000
0.00036496300489133814,disj,step,10000
0.000309729459361202,disj,step,10000
0.00026573251871696193,disj,step,10000
0.00023020773223093752,disj,step,10000
0.0002011747766918929,disj,step,10000
0.00017718861649436584,disj,step,10000
0.00015717721947915928,disj,step,10000
0.00014033331733426068,disj,step,10000
0.0001260407376806111,disj,step,10000
0.00011382333942773236,disj,step,10000
0.00010330902182151391,disj,step,10000
9.420396878891014e-5,disj,step,10000
8.627395885032875e-5,disj,step,10000
7.933062696946781e-5,disj,step,10000
7.322124580949743e-5,disj,step,10000
6.782104079527746e-5,disj,step,10000
6.302735138161917e-5,disj,step,10000
5.875515259515927e-5,disj,step,10000
5.493358928563084e-5,disj,step,10000
5.15032716869165e-5,disj,step,10000
4.841414852787241e-5,disj,step,10000
4.562382204625429e-5,disj,step,10000
4.309620384544914e-5,disj,step,10000
4.080043564334978e-5,disj,step,10000
3.871001736397219e-5,disj,step,10000
3.680209862555141e-5,disj,step,10000
3.505689982033872e-5,disj,step,10000
3.345723660085354e-5,disj,step,10000
3.198812735522962e-5,disj,step,10000
3.063646765209116e-5,disj,step,10000
2.939075901044757e-5,disj,step,10000
2.8240881957468128e-5,disj,step,10000
2.7177905363458822e-5,disj,step,10000
2.6193925627621637e-5,disj,step,10000
2.5281930533454362e-5,disj,step,10000
2.443568357717385e-5,disj,step,10000
2.364962535429227e-5,disj,step,10000
2.2918789213608494e-5,disj,step,10000
2.2238728888689663e-5,disj,step,10000
2.160545621996843e-5,disj,step,10000
2.1015387407208802e-5,disj,step,10000
2.0465296496822863e-5,disj,step,10000
1.9952275025384368e-5,disj,step,10000
1.9473696917188612e-5,disj,step,10000
1.9027187879814045e-5,disj,step,10000
1.861059866155359e-5,disj,step,10000
1.8221981633924436e-5,disj,step,10000
1.7859570245244165e-5,disj,step,10000
1.752176095994329e-5,disj,step,10000
1.720709735600548e-5,disj,step,10000
1.691425610089311e-5,disj,step,10000
1.6642034567272744e-5,disj,step,10000
1.6389339883821376e-5,disj,step,10000
1.6155179245518205e-5,disj,step,10000
1.5938651332407553e-5,disj,step,10000
1.5738938706762038e-5,disj,step,10000
1.5555301076460762e-5,disj,step,10000
1.5387069327694363e-5,disj,step,10000
1.5233640243396585e-5,disj,step,10000
1.5094471834964972e-5,disj,step,10000
1.4969079224779418e-5,disj,step,10000
1.4857031025610593e-5,disj,step,10000
1.4757946170357622e-5,disj,step,10000
1.4671491152140472e-5,disj,step,10000
1.4597377640576804e-5,disj,step,10000
1.4535360445123238e-5,disj,step,10000
1.448523580104217e-5,disj,step,10000
1.44468399575568e-5,disj,step,10000
1.4420048051698216e-5,disj,step,10000
1.4404773254663657e-5,disj,step,10000
1.4400966180841646e-5,disj,step,10000
1.4359775568763843e-5,disj,step,1000000
1.4362832854703215e-5,disj,step,1000000
1.4377306506017166e-5,disj,step,1000000
1.4403240778531266e-5,disj,step,1000000
1.4440716897160358e-5,disj,step,1000000
1.44898535806218e-5,disj,step,1000000
1.4550807820529546e-5,disj,step,1000000
1.4623775923498278e-5,disj,step,1000000
1.4708994827582256e-5,disj,step,1000000
1.4806743707925026e-5,disj,step,1000000
1.4917345889823097e-5,disj,step,1000000
1.5041171091166458e-5,disj,step,1000000
1.517863802031673e-5,disj,step,1000000
1.533021736026764e-5,disj,step,1000000
1.5496435174893972e-5,disj,step,1000000
1.5677876778903538e-5,disj,step,1000000
1.587519111985193e-5,disj,step,1000000
1.6089095727661388e-5,disj,step,1000000
1.6320382296079822e-5,disj,step,1000000
1.656992296988215e-5,disj,step,1000000
1.6838677423044567e-5,disj,step,1000000
1.7127700826085513e-5,disj,step,1000000
1.743815281581639e-5,disj,step,1000000
1.7771307598059765e-5,disj,step,1000000
1.8128565334492822e-5,disj,step,1000000
1.851146498834568e-5,disj,step,1000000
1.892169883131319e-5,disj,step,1000000
1.936112884698671e-5,disj,step,1000000
1.9831805304145864e-5,disj,step,1000000
2.0335987818519898e-5,disj,step,1000000
2.0876169275102783e-5,disj,step,1000000
2.1455103046306297e-5,disj,step,1000000
2.207583401643913e-5,disj,step,1000000
2.2741734012607746e-5,disj,step,1000000
2.345654234877057e-5,disj,step,1000000
2.422441231813794e-5,disj,step,1000000
2.5049964622278224e-5,disj,step,1000000
2.5938348910664576e-5,disj,step,1000000
2.6895314827750498e-5,disj,step,1000000
2.7927294235210946e-5,disj,step,1000000
2.904149660586745e-5,disj,step,1000000
3.0246019986519802e-5,disj,step,1000000
3.154998041719185e-5,disj,step,1000000
3.2963663295721804e-5,disj,step,1000000
3.449870091780216e-5,disj,step,1000000
3.616828133896264e-5,disj,step,1000000
3.7987394842935685e-5,disj,step,1000000
3.9973125720106876e-5,disj,step,1000000
4.214499883796807e-5,disj,step,1000000
4.452539272502762e-5,disj,step,1000000
4.714003372494324e-5,disj,step,1000000
5.001858938964315e-5,disj,step,1000000
5.3195383910041766e-5,disj,step,1000000
5.671026436178637e-5,disj,step,1000000
6.0609654324061434e-5,disj,step,1000000
6.494784164500379e-5,disj,step,1000000
6.97885606698786e-5,disj,step,1000000
7.520694739676466e-5,disj,step,1000000
8.129197063660418e-5,disj,step,1000000
8.814947607386943e-5,disj,step,1000000
9.590602726594735e-5,disj,step,1000000
0.00010471379436250312,disj,step,1000000
0.00011475683741173847,disj,step,1000000
0.00012625927192144644,disj,step,1000000
0.0001394960145576692,disj,step,1000000
0.00015480712688032265,disj,step,1000000
0.00017261727215245486,disj,step,1000000
0.0001934625889805766,disj,step,1000000
0.00021802856476750034,disj,step,1000000
0.00024720461583845223,disj,step,1000000
0.0002821646976168156,disj,step,1000000
0.0003244896005105644,disj,step,1000000
0.00037635802811687686,disj,step,1000000
0.00044085498167861315,disj,step,1000000
0.0005224878110441409,disj,step,1000000
0.0006280860459948848,disj,step,1000000
0.0007684472267585254,disj,step,1000000
0.0009615230916106699,disj,step,1000000
0.001239028517089909,disj,step,1000000
0.0016613791865457991,disj,step,1000000
0.002355370338673884,disj,step,1000000
